t_center,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,consensus
9.161999999999999,0.9319168180500883,1.1298895193405056,1.1507032364879304,2.449676439041487,3.568498585603655,4.734904825754625,0.14744683754960036,4.471701402501226,1
9.222,1.032875519573185,1.9671737517513808,1.501925621759802,3.206414934925062,4.0924304683720765,8.84003779420513,-0.37549635828349864,4.065278056820833,1
9.282,1.076927011963215,3.1851993223873456,1.416242449862845,2.338281782143774,2.1818345972660884,6.2408104293811135,-0.07452791559669471,3.403575795653831,1
9.342,1.0240461082052927,1.5841760615807934,0.53593329236036,0.7478780393451823,-0.5087333875119221,0.8895178079984358,2.1756230804065617,3.729466572419249,1
9.402000000000001,0.14367908265694285,-1.0428448551479017,-0.006404221446769813,1.001079894087195,-1.000763374529145,0.3901084097339546,5.683593417286322,4.8102257033725415,0
9.462,0.35914722907762703,-1.2326678405539477,0.26434011802142376,2.050633433758581,0.467638700052702,2.5043689721296287,6.556352747093094,5.406763245608869,1
9.522,1.8231298099641535,0.6613660927556065,1.0229048465341104,3.03309057570333,3.509259878321919,5.0654311051879874,4.533325780748957,4.59335377559932,1
9.582,2.3636521954744594,2.470785864073511,1.4337599145202387,3.364496214207133,5.362063947857294,7.580345715880565,3.5638607195063474,3.839676596726031,1
9.642,2.3219928815624757,2.5717965110741496,1.3343093071473353,2.5845629670207337,4.720799062267715,9.533491691643446,3.791647613880791,4.499908378275374,1
9.702,2.073666034753886,1.4975880527655578,1.005380419864831,2.079212895821604,3.203224122026869,8.522576626867112,3.726966907181103,4.422275069864537,1
9.762,2.2276674937569454,1.366586730295392,1.0544459367641708,2.3845010949393655,2.679260217901105,5.621841082432742,3.440575048630022,4.11181661864853,1
9.822,4.8737876210744036,4.87280563891009,3.427611645466784,4.00765301150328,5.135350826321081,6.942566039948203,3.8324082674299453,6.913263828763433,1
9.882,7.069412705885978,8.526169158530864,6.117748113568012,5.463387408595408,7.492423415117732,9.724329195739031,4.741917959506574,8.999392872491034,1
9.942,4.995651426172534,6.896456381555507,5.251637137164508,4.363237830725478,5.510334347112778,8.607646897514188,4.739737265294097,7.354213840720427,1
10.001999999999999,1.9571214707615334,3.2535252226402274,3.1002375697570947,2.6007206909051197,2.6620940712330943,6.5208741210947885,2.767505638681128,4.5192888321690425,1
10.062000000000001,1.4236913144014471,1.4594466262413304,2.822718180981606,2.1664072885659897,2.29234571609429,5.5591129900287095,0.612186879017627,2.6981748292323133,1
10.122,2.3322634440142926,0.8295954148229349,2.8045945196059017,2.280630120225232,3.0267534733965147,6.725050887580426,1.3344686630632943,2.8110951909821185,1
10.182,3.227022031094293,1.6817734657537793,2.3071154900067534,2.8847291564367636,4.290137148059819,9.447763937330775,3.757158805296218,3.5966166048775445,1
10.242,2.881740130628078,2.9696493125237082,1.6452024831146772,3.055994850193914,4.6042292325780725,8.404943088956813,3.8805403710441997,3.0311936755009907,1
10.302,0.7530386976406033,1.7074814999182812,0.044437394511697315,1.1684080279694224,2.394437816198023,4.0544570795614545,1.5363578607218837,0.8551431865950305,1
10.362,-0.9807633999238902,-0.1457317410815829,-1.1074142660969775,-0.6383812862381042,-0.020940351808133972,1.6054580558091704,-0.06119025397422601,-0.5958026481687756,0
10.422,-1.1912876582555527,-0.7320843679112715,-1.0716680006327859,-0.28759222467174833,-0.8384103857245343,1.0143710304445046,-0.2012176235787689,-0.5027104589653293,0
10.482,-1.196699540418131,-0.9430732004459886,-0.7568371701589509,0.47872970294627554,-0.6531076410686105,0.03780863590076745,-0.25254737699073776,-0.5274710649330048,0
10.542,-1.0839849938148338,-0.6437654483761381,-0.5995278596999274,0.5180643405903739,0.19535614221847608,-0.7889181308361669,-0.5922681518863838,-0.6530845606434267,0
10.602,-0.6888699774205094,-0.44000961086444357,-0.6628514814054869,0.2266515521740863,0.9997726648564841,-0.6627382365043718,-0.9175086633896505,-0.47871550380240446,0
10.661999999999999,-0.6613796011940465,-0.5521482883338918,-0.891430960840443,-0.36127455514196843,0.6506145824360938,-0.4862988434643894,-1.0075320865571966,-0.601430610576846,0
10.722,-1.0026379979046418,-0.819464896943907,-1.197654755840056,-0.6575295528169264,-0.43509628956526974,-0.904896291469712,-0.8497928301797465,-1.0767482922868568,0
10.782,-0.9576587660709652,-1.1459943240731238,-1.2861997656625312,-0.26305778895588666,-0.732122460410736,-1.3520303273233052,-0.7280614390304546,-1.2925100561748717,0
10.842,-0.5975559691294238,-1.3022502928664978,-1.3418151185066458,-0.0058609912690135895,-0.4686260920582257,-1.6185477569037097,-0.9389113216956946,-1.1687157707325213,0
10.902000000000001,-0.7651926458038671,-0.9003150770491409,-1.4389310460337412,-0.40440343129300915,-0.5083376086372988,-1.684318286291087,-1.2346282742315386,-1.1974344768858158,0
10.962,-1.2394401589694957,-0.5737470911537778,-1.3380533455868964,-0.9153523980601662,-0.4225663249779243,-1.673422915029371,-1.0845646001749247,-1.3844992302750299,0
11.022,-1.4365348087257186,-0.9393869118716264,-1.2527301819926169,-1.2203698754544814,-0.2529691563032002,-1.365020203403757,-0.7416044163018474,-1.274461310619986,0
11.082,-1.5767782293674033,-1.2870552151991288,-1.182282418216097,-1.4823877448536715,-0.2909188154769534,-0.8077465016093154,-0.7069106601547713,-1.1185828864077731,0
11.142,-1.3234999314928995,-1.2580325329177156,-0.894083725755446,-1.5033297428147632,-0.24067650232922513,-0.8742977660006502,-0.7184133795611428,-1.164448321375168,0
11.202,-0.8071315868534,-0.88863127139216,-0.6101576860095347,-1.1908892999331697,-0.48054833454908286,-1.3311376029853155,-0.6133172018658525,-0.9217541525586599,0
11.262,-0.7883316319705695,-0.1360593062496082,-0.20425724540804244,-0.9179385166179598,-0.7974679804373381,-1.4287383748624525,-0.6045923382091565,-0.37304668439167116,0
11.322,-1.1137946324784902,0.44283593270538163,0.0785869049835478,-0.80500674496096,-0.3297427712171332,-1.0125138017306046,-0.7673248487848466,-0.40943285163816495,0
11.382,-1.176049122695692,0.483077428086693,-0.04321027299382438,-0.7472079793575137,0.6874745501881505,-0.3192814412802495,-0.8331280441143528,-0.9422476060071411,0
11.442,-0.7362741112642666,0.6182724850203394,0.45384001482137465,-0.8135824086347578,0.9100620925304145,0.1356993105526805,-0.3275511234023067,-0.8944018438063804,0
11.501999999999999,0.11663089539997751,1.7605707941734918,1.7231332630454494,-0.3706719720770066,0.705157874276498,1.8945012137010686,1.449877042137344,1.0237773589475392,1
11.562000000000001,1.598689784539694,2.1234816258144593,1.7626695492366355,0.21326355153940313,0.9081533830589604,5.152164782202251,5.421426001358035,6.13446939395844,1
11.622,2.67678174185848,0.6593019243358778,0.5481967328760519,-0.013620886584846824,0.4906612388562264,5.7205358365746966,7.970549440396405,8.864927196818963,1
11.682,1.85831214169934,-0.3138956189194643,0.12450578119484405,0.10766396107456015,0.3921429812824115,4.468943400412493,6.865241171013653,6.110981895099737,1
11.742,0.5112508108193724,-0.23999641485578974,0.9186205585405006,1.2487971854991833,1.6454558098059808,4.1347187942058365,4.861162810968017,2.8387837061143864,1
11.802,0.6397108783586356,0.2883041039496463,1.614834092930012,1.6781676308193239,2.4438578127960855,4.554885175740599,4.767086413994517,1.8793359308608075,1
11.862,1.7979292406741747,1.2293365470493152,1.4787180027487927,1.4076730824777623,3.1128896279066853,7.470660278091306,7.377455242122189,3.4720668659386003,1
11.922,2.8677399426221584,2.1385587691555603,1.3673420650819796,1.7481532223072722,4.7636614393591055,11.798417934554154,9.172643477421838,5.776424198507338,1
11.982,2.1252486199849137,1.1937312607097887,1.31994376449223,1.555691701687473,4.379545140722419,11.454724738949922,7.833907278607296,5.232830761753178,1
12.042,0.30803596352661616,0.0011990718190740175,1.6271251401890972,1.3312906270353457,2.549218972752523,7.014618699493053,4.383370738387001,2.7730711738009592,1
12.102,0.42524420623275194,0.9671728308775681,2.029094073132421,1.9947142519062135,3.453655476873004,7.152998150800059,2.2756717957557315,1.8247809696434658,1
12.161999999999999,1.7604796937070193,2.1176922340662867,1.3358504688443291,2.0549055384496895,5.326301657683766,11.289050704444689,3.726606153670978,2.44437903036531,1
12.222,2.4345376084189265,1.7109410088195824,-0.004298319786229872,1.5474035274791473,5.773802059839183,13.648524550804062,5.24246874953204,3.0135915324902705,1
12.282,2.7317107499922297,1.463198984555218,0.3023787058627731,2.122628916639664,5.426524168573727,13.372144259680772,5.311828188729803,3.020927674952658,1
12.342,3.4539263263225,3.309299016821999,3.075769160610576,4.313104465345675,5.601419992855457,11.832333554718893,4.472761959027686,3.3362874040983717,1
12.402000000000001,3.028370318896586,3.6112024170873305,3.620515234606179,5.145103908428228,5.236338033399402,8.63518960771754,3.053043069542964,2.640990350907787,1
12.462,1.078783047839042,1.2107282719140615,1.3250490062277132,3.3310138535504463,3.0420450980014517,4.092583056570203,2.1500708174308545,0.8909666221446734,1
12.522,-0.3183977672038238,-0.3627008845147053,0.18159910800570303,1.3385821113353487,1.4346047312786803,1.5777381018863155,1.131966815040265,-0.3161906761079616,1
12.582,-0.5547845712574077,-0.34452677651720093,-0.08018513257535577,1.0737014967731595,0.714345823516921,0.7073767236989635,0.2278345057878546,-0.7203951856478198,0
12.642,-0.2642861121887183,0.05267560294280341,0.07314939024356584,1.88336056452236,0.3780734807590311,-0.01807658513031253,-0.25414179621102334,-0.9590566398929435,0
12.702,-0.07481314284784875,0.5565907747488473,1.2823618017575773,2.51242346340884,1.1125490755682017,-0.1652957583478242,-0.5615906345600516,-1.4260356068453628,0
12.762,-0.16655159573474523,0.947669714648709,2.7851295791785255,2.4075829501460575,1.507053557846038,0.03056303672912686,-0.5786356042719398,-1.7428041706821304,0
12.822,-0.6613199811331928,0.5669250409576964,3.9985503409038348,1.9258835994606134,1.0032411822186111,0.5073617227029725,-0.2892279363977824,-1.697385784477689,0
12.882,-1.3154406360440938,-0.19301299731246305,4.396415147114797,3.6990959971633384,1.344965783172951,1.1306001945821726,0.15103999990845318,-1.1819193728202055,1
12.942,-1.5528476991991502,-0.3474890822617814,3.7821223291314094,6.112310870118923,2.1248628532318086,1.2699213449445568,0.41576534728731324,-0.6342138899295092,1
13.001999999999999,-1.529657734646004,0.2654749005169877,2.0011809660700206,4.843257127350381,1.3941487937523203,0.11507500325499796,-0.06640450506929241,-0.7567721616166637,0
13.062000000000001,-1.3923360511355984,0.6534107972595432,-0.03830558497635023,1.2064810444154357,0.2768511857485283,-1.0949040702018642,-0.8146964316868294,-1.2082239266725285,0
13.122,-1.1589402056758809,-0.12052464163739547,-0.7502353265458147,-0.6700166502028533,0.1830497442399236,-0.686332693333371,-1.1079869005372558,-1.108340732372395,0
13.182,-1.0255305641978032,-1.4411338359469852,-0.6247317689397202,-0.4995519178440508,0.052823719659149844,-0.08179331580246198,-1.1334503177578037,-0.1593454825102851,0
13.242,-0.8314179669054204,-1.8352176630076087,-0.05595887920764378,-0.2925240314715696,-0.3905307331167935,-0.6089309256013947,-1.1423781215801625,0.6063915251552866,0
13.302,-0.6770289397691424,-1.4687841910957236,0.6347317083686563,-0.6100212364053382,-0.6475773661657963,-1.3713557757922252,-1.1119877645318332,0.13406250147224985,0
13.362,-0.7859977679920016,-1.0727808572056046,0.6058198074615302,-0.6552762249607549,-0.7789735941832889,-1.3235069585365375,-1.0364567670845422,-0.29963579312598293,0
13.422,-0.820389123849473,-0.23681161175413865,0.24701002528943325,0.2392820900657917,-0.5612456727644674,-0.5425768644069558,-0.9501969471243884,0.6171404968029297,0
13.482,0.07983354388976154,1.8964834762718734,2.051467723084928,1.9160904450341345,0.7061323626003854,0.5719412254062924,-0.287938454056776,1.2499556168014072,1
13.542,1.5956749797855705,3.894150463712806,4.2176757882819595,2.641962333026478,1.9574520255946997,1.1789379728127252,1.5298174313186268,1.1970237001779624,1
13.602,2.1205712865193713,3.5473259919010807,2.892692736381907,1.3356470820058786,1.053451045271107,0.7657894217165567,2.725172568562975,1.6835810642104185,1
13.661999999999999,1.7414656097693217,2.9935530812830056,2.2042969137061847,0.7814228862442651,-0.15719961342822886,0.4220403927953352,2.5438937682306073,2.565087643144619,1
13.722,1.8452479550854026,4.2077938589826545,4.636939435636305,1.754879241717031,0.8192038097399799,0.07720229558219381,2.13906063211468,1.9207067876398891,1
13.782,2.17800894274331,4.704923974680395,5.506321712352047,2.3494609655896297,2.2763127336752165,-0.005494638996154988,1.27584536983383,0.5597732013699134,1
13.842,1.5804118857349014,3.221505223908102,3.149485618013634,1.4526771130633425,2.0394846724188787,0.9712625745469646,0.34523704255673104,0.5857474910085408,1
13.902000000000001,0.993562641785409,1.6380362117382967,0.9311259131797222,0.08234057271651744,1.0308565900329292,1.9199689393690356,0.3211481951610598,1.5882444438561958,1
13.962,1.1868642332495898,1.3162271920060415,1.7239106041842545,0.2621644047405501,0.5053077808396882,2.615704961933656,1.120063770758107,2.683935355764298,1
14.022,1.7966283412545556,2.930173571814828,4.145557294190676,1.4002291796994415,0.9028457406363416,2.4217218803134286,2.218431115165338,1.8955138050131612,1
14.082,3.8364321318630825,6.33723071755524,6.963036980765799,3.6752525463340864,3.8156799040626304,3.9411577698389153,3.5487172913520673,1.5824863679954977,1
14.142,6.1077166601310955,8.371987077606365,8.571345753133974,6.8926907980703795,8.71710675109264,10.618345179440693,4.686534464834899,4.392375489133004,1
14.202,5.54150649846638,6.102635606630266,5.968234064092354,6.947715076666976,9.445655380150324,13.30631251144577,4.787266495245134,5.77432308949475,1
14.262,4.544551493258782,4.384201601952832,3.5400570046881366,5.193304222207341,6.826425009196541,10.239066103513528,4.057899210175569,4.974892001346475,1
14.322,4.73439927156796,5.63642763678634,4.8012523114217736,5.099665775510723,5.874610892213146,9.483969494751705,3.6752574238105447,4.787571272018922,1
14.382,4.233151978408269,5.785387928009199,6.045180552914744,4.604609557062934,4.746464522964156,8.279742440442003,2.8551820844598446,3.7264108662364026,1
14.442,2.741908142022762,4.550785657002629,5.148371711790312,3.1666587520376477,2.247428589134817,4.101910013996798,1.2855958125689244,1.6696667680103003,1
14.501999999999999,0.5102011290629118,2.222555426651778,2.7682157410947466,1.5087404270363987,-0.3084881329823028,0.3550966512375197,0.3161015378707379,-0.09775892620231093,0
14.562000000000001,-0.5311410471337862,-0.15913655782275232,1.1341038589114942,0.17820154893929152,-1.1641285042481897,-1.2071117264467752,-0.1541841932124053,-0.9747622038290107,0
14.622,-0.33801989013549694,-0.7658364856183657,0.43203054618776676,-0.3940341129590971,-0.5144248338129215,-1.5969434647321519,-0.03384678336980445,-1.0341286588235612,0
14.682,-0.43369263670300756,-0.10429483707616559,-0.2896227964937491,-0.5195710161151579,-0.03415798190201538,-1.4793411269597705,0.21371591637020182,-0.9056167487226087,0
14.742,-0.5438060653252734,0.37308186343531347,-1.0010130876869534,-0.6054000022922053,-0.20222453086268796,-1.254752837049959,-0.27276562446070474,-0.6643683460655391,0
14.802,-0.5392044660601291,0.07222524744037842,-1.5689305876631474,-0.6671968697416196,-0.2561645716041144,-1.152164572822116,-0.7194842243352344,-0.7240028282535323,0
14.862,-0.6304928835118669,-0.681835966765996,-1.4388396135044765,-0.5241556591091885,-0.28844266635008853,-1.2875099516075152,-0.7524469973948723,-1.0445232239617752,0
14.922,-0.6554065042450314,-1.3425377595827668,-0.8018210926177765,-0.5238139949349518,-0.7331368580205827,-1.4912691715712236,-0.8773756555062274,-1.203871044101021,0
14.982,-0.8066179726041973,-1.540243712266645,-0.6247711353497721,-0.7577062370364435,-1.1015832519523012,-1.522901138599268,-1.1368548399838525,-1.326166768735667,0
15.042,-1.106608600536923,-1.4176389983362654,-0.8226934040204816,-0.7134292980845228,-0.8502227695250558,-1.363667061150518,-1.0547891271511232,-1.5269457864410418,0
15.102,-1.2692358261528807,-1.3937052104914096,-0.4812270122533732,-0.5188444985745134,-0.3035387176059642,-1.2595304747044416,-0.6992825171429234,-1.6640616924153975,0
15.161999999999999,-1.364820744811866,-1.5320408723200771,-0.3617815229655936,-0.674455152616611,0.10219670243463393,-1.2936808541615377,-0.47273343387259253,-1.6003765145762703,0
15.222,-1.3512833711856544,-1.4970915890928904,-0.9243441673890403,-0.9263758220308734,-0.024835935025060884,-1.1510808545813362,-0.5881523780035428,-1.2180721401421704,0
15.282,-1.0121063694728534,-1.0721836863919187,-1.386587420607939,-0.7992922825534795,-0.6022372070436219,-1.0656648402632871,-0.9791103666826327,-0.43181791619502624,0
15.342,-0.882857876634697,-0.7037388276720127,-1.564574638935582,-0.5907347882209105,-0.8223332726143481,-1.2158599502936018,-1.0016689562151306,-0.0428816656700017,0
15.402000000000001,-1.1470929853983456,-0.90411593283915,-1.3615348861460779,-0.824605809125884,-0.790283729718579,-0.8957418440049983,-0.5921435924582921,-0.5826868382578135,0
15.462,-1.0884032113914102,-1.0222687017950223,-0.8534121600593618,-1.0850865350413883,-0.7931409059189001,-0.22446234231870243,-0.4795002900431801,-0.9622108226557997,0
15.522,-0.9249474247741563,-0.9191515645402554,-0.819685872219209,-0.8612155727266259,-0.6265798049246086,-0.23647561062674508,-0.6644462624918707,-0.674267684584475,0
15.582,-0.7544964039985533,-1.2261934419070024,-1.1226622211599486,-0.35882920414968594,-0.5412566509800658,-0.8581966406976207,-0.7343489817013995,-0.6746548860327816,0
15.642,-0.5451259606460043,-1.4837844243417664,-1.034619046078176,0.23244280386885297,-0.4962122959312563,-1.252634825535926,-0.8497023778101259,-0.9442450769184073,0
15.702,-0.9097960998946855,-1.2770380484769073,-0.9428912992039816,0.46564125268161805,-0.19558369228289954,-1.173385643762196,-1.0773703295681207,-0.8129411684614153,0
15.762,-1.3098660286609916,-1.0113026449528786,-1.2055282736169417,-0.24856147670322878,-0.12205529181058246,-1.0729037774158803,-1.1941458799356213,-0.642889383309721,0
15.822,-1.1601684481809087,-0.9567174896189026,-1.2307632054810143,-0.8654597200213376,-0.4671491685550806,-1.1214747798026663,-0.8995913116262145,-0.4823949774506922,0
15.882,-0.6698269566538921,-1.117189784631642,-0.7258056013091457,-0.15690493693951443,-0.6680066509340644,-1.1383496202439474,-0.5116214071989469,-0.27964316996095845,0
15.942,0.00484632673689218,-1.3943320838520794,-0.5843078202893263,0.323938856978196,-0.6725205729969304,-1.103827775456242,-0.7028947042393155,-0.5812623078726292,0
16.002,0.2699951275741111,-1.210922362873056,-1.0739385266753787,-0.44672672653162887,-0.8245671224801249,-1.2515501353992657,-1.0588040463034991,-1.1244136685640351,0
16.062,-0.043395153568502765,-0.19692881429308964,-1.061347637535808,-1.009092939050838,-0.7048924473344479,-1.3407304729974363,-0.8965983890018377,-1.2987106645950763,0
16.122,-0.12050418104484632,0.48235880087123756,0.1884223378770075,-0.7036159018142826,-0.19082889840847153,-0.9858171249073622,-0.5939864341848089,-1.0321666477196425,0
16.182,-0.18545469429495332,-0.2607695136497893,1.120222468802926,-0.3565821945599114,-0.21593774807350616,-0.8979078931133754,-0.7014199124478889,-0.8114506052248364,0
16.242,-0.6955956448559691,-1.072797014800699,0.4687337706126247,-0.6503584349349216,-0.6464759161234698,-1.0526527408496278,-0.9663749432754146,-1.021275765186679,0
16.302,-0.9339311958291366,-0.4958731251210798,-0.6695842111096092,-1.1640232489075981,-0.7897374192816452,-0.6699485202072282,-1.102979588875195,-1.3125597056386444,0
16.362000000000002,-0.8720015465311969,0.007342044543304431,-1.5928206005055696,-1.362032254952496,-0.7282807362668705,-0.6025100302091857,-0.9754026148746203,-1.1696405153329277,0
16.422,-0.9988806566588709,-0.7083839329799101,-2.1019666080071535,-1.3931642326835698,-0.6364946706139414,-1.1117674667698527,-0.8777536492705617,-0.9747683942394816,0
16.482,-1.3081115201922577,-1.5101206097985829,-2.1126116308074523,-1.2948871470110754,-0.6464318322732935,-1.3161388913686043,-1.0205184865911858,-1.1318355989881026,0
16.542,-1.4380005608318498,-1.5838396043008103,-1.8770486003227067,-0.9417301109940289,-0.9219950212420911,-1.349455700976457,-0.948787243838438,-1.1039133406250363,0
16.602,-1.3105145759515704,-1.2481041219999336,-1.7088808277413563,-0.5634028735698301,-1.270006533058272,-1.2662959413310044,-0.8035963618669758,-0.8834556441723462,0
16.662,-1.122831203536905,-1.3501264668857893,-1.554066643154611,-0.37869084088619204,-1.309716873986422,-1.1460613108926851,-0.8770455506325595,-0.8374464278058763,0
16.722,-1.0593142187137718,-1.83660818998757,-1.4101971625728087,-0.7628023394044631,-1.171199785763499,-1.2534763837847556,-1.0286808299767638,-0.9141544837544048,0
16.782,-1.1858320575325492,-1.736439205140142,-1.5580262608793927,-1.3147298411804458,-1.0735893808557346,-1.3071394766904738,-1.1940764157889787,-1.1296025132289433,0
16.842,-1.346087679397458,-0.9839059816778151,-1.6303019039008888,-1.3227884850421396,-1.046252484439417,-1.3625529256428466,-1.1389891082590302,-1.3794159701983135,0
16.902,-1.4743304504692218,-0.6874593954461803,-1.4138225079678037,-1.0220769636563773,-1.0364139686917795,-1.5240132919594795,-0.9872128596467227,-1.3787236642435559,0
16.962,-1.4727883577557608,-1.0686287963021894,-1.3253027533970405,-0.402778103039472,-0.9737925268148482,-1.5260188497775715,-1.0745731897193902,-1.0692489347486054,0
17.022,-1.1142519421571448,-1.0749340813297847,-1.3333726385558007,-0.022454609472256554,-0.9197972508247355,-1.310938160886235,-1.1149999505605355,-0.6874688574893412,0
17.082,-0.7847184723977793,-0.8704273763329952,-1.1072913261548052,-0.5603123981679964,-0.9853423990733351,-0.8883970099701658,-1.0547780007148917,0.024504206013493502,0
17.142,-0.8460685213909644,-0.9822507698958863,-1.0057782557868735,-1.189900989861088,-0.9912215571164524,-0.5438736202272285,-0.9881894465806126,0.5989482885339422,0
17.201999999999998,-0.884064623808546,-0.6366009994767156,-1.316473529683852,-1.158038825314312,-0.7155456903621259,-0.7286260936625562,-0.962162949607463,0.017771951659202433,0
17.262,-0.8147409602971689,-0.2702307439306005,-1.4765517472847864,-0.562972285435514,-0.6705435361309613,-1.02455880238312,-1.0772615332905489,-0.8427800774368439,0
17.322,-0.6745123020507809,-0.5707199451597047,-1.4918290086328847,-0.12966433086873586,-0.8285408546173502,-0.8307137787017749,-1.1174672221020001,-1.3384403858137475,0
17.382,-0.15088044783086219,-0.6808888764307444,-1.4461153412305843,-0.4086537800941419,-0.19800026380187152,-0.652366966055849,-1.0096900225933274,-1.5647238373054997,0
17.442,-0.04371407844058663,-0.061978299525228854,-0.7537205138009441,-0.9048826433969391,0.42803525723568875,-0.8767100298971578,-0.8580693300546699,-1.185775862023294,0
17.502,-0.9603723293295451,0.47716124380474617,0.054019907454198324,-0.8771460702256978,0.038940995457223904,-0.9395087451973126,-0.6461073214876326,-0.7148623359060519,0
17.562,-1.6807957359179488,-0.0025827256601294777,-0.30570242767533673,-0.14786010751332357,-0.5736276926237,-0.8709401221530492,-0.4660366964556944,-0.6601412419860694,0
17.622,-1.4664922358928278,-0.7352724545879262,-1.1633839279173412,0.5037331343364745,-0.8474661068387913,-0.9153805355901942,-0.4597393840529696,-0.5006032675145115,0
17.682,-0.8864334234789003,-0.9935578413114005,-1.2508402745237814,0.5449485123003371,-0.45964482455764794,-0.8596901749937621,-0.5482819982848359,-0.22432513005777965,0
17.742,-0.5911638692679515,-1.1844062864607094,-0.9937483819907783,0.08290467844749465,0.46659102205725156,-0.6929191065119572,-0.737444458309043,-0.43983594450152763,0
17.802,-0.41562974820314613,-1.291498775030422,-0.38424677761839604,-0.5359760198908347,0.5946957665852799,-0.673822963073618,-0.9854017913033842,-1.1056555230794078,0
17.862000000000002,-0.445429289711087,-0.9859711633283288,0.32408229436112485,-0.6036399248081319,-0.02092526327737103,-0.8830166777878056,-1.1288758732446948,-1.3527533486286274,0
17.922,-0.7011414015992866,-0.7221766109333032,-0.05200327506987179,-0.4956624658068846,-0.46937017388950814,-1.1752420077255985,-1.0664538811248268,-1.0631938534973748,0
17.982,-0.6188618127150377,-1.069540897866676,-0.9263159478073826,-0.8209802168771457,-0.5954512107341713,-1.3950268165972137,-0.9304880383336744,-0.8862583907115121,0
18.042,-0.5049729989229929,-1.5966330214991624,-1.1702668177444326,-0.9523598465744998,-0.48992192058713185,-1.2660057682953627,-0.7292200247190966,-0.9917168520318919,0
18.102,-0.349069267682187,-1.6307555299761631,-1.0801286042490337,-0.9671192685822864,-0.4970289198885251,-1.0200285714193065,-0.48650661293849234,-1.3679073801913946,0
18.162,-0.1675852803818434,-1.4186512993173268,-1.1527476304229918,-1.109550363225316,-0.5439601901668272,-1.0257163191463068,-0.508901404432984,-1.742933999372075,0
18.222,-0.560044645880209,-1.3157827536232058,-1.3614322443966136,-0.4689785484090924,-0.27426288935110393,-1.1015420561434954,-0.5112290775858325,-1.7675120404442195,0
18.282,-1.079526729870481,-1.301945361840212,-1.5392518856532773,0.5775353700733025,0.5507168140328763,-1.1209543586954245,-0.5172151345793431,-1.261860725247548,0
18.342,-0.9341617050139438,-1.0520251784846733,-1.6036820776848029,0.6637033990078804,1.4176651766095827,-1.2914347360664733,-0.9067886359300134,-0.8871527634115051,0
